customer_id,customer_name,segment,sales,profit,quantity,orders,customers,profit_margin
PV-189851,Paul Van Hugh,Home Office,1521.0,448.179,21.0,5,1,0.29466074950690335
MS-177103,Maurice Satty,Consumer,2762.0,448.13976,52.0,7,1,0.1622519044170891
KH-66302,Ken Heidel,Corporate,1236.0,447.88199999999995,16.0,3,1,0.36236407766990286
TT-210701,Ted Trevino,Consumer,5959.0,447.7794,58.0,8,1,0.07514337976170499
IM-50552,Ionia McGrath,Consumer,1207.0,447.75,16.0,4,1,0.37096106048053024
DK-128951,Dana Kaydos,Consumer,6372.0,447.3642,48.0,5,1,0.0702078154425612
DE-132554,Deanra Eno,Home Office,2452.0,447.2973,29.0,3,1,0.18242141109298532
BK-112603,Berenike Kampe,Consumer,1877.0,447.19975999999997,46.0,6,1,0.23825240277037824
RB-197951,Ross Baird,Home Office,1845.0,447.15,16.0,4,1,0.24235772357723576
LA-167801,Laura Armstrong,Corporate,7947.0,446.6484,49.0,10,1,0.05620339750849377
EH-141253,Eugene Hildebrand,Home Office,2760.0,446.52012,50.0,5,1,0.16178265217391305
QJ-192551,Quincy Jones,Corporate,4924.0,445.8771,32.0,4,1,0.0905518074735987
DO-136453,Doug O'Connell,Consumer,1947.0,444.31391999999994,34.0,6,1,0.22820437596302
Dl-136001,Dorris liebe,Corporate,2293.0,444.29999999999995,13.0,5,1,0.19376362843436545
FA-142302,Frank Atkinson,Corporate,4961.0,444.126,51.0,9,1,0.08952348316871599
MC-181003,Mick Crebagga,Consumer,1622.0,443.71999999999997,43.0,5,1,0.2735635018495684
SF-109652,Sylvia Foulston,Corporate,1566.0,442.62,13.0,2,1,0.28264367816091956
JL-52351,Janet Lee,Consumer,1186.0,442.53,13.0,1,1,0.3731281618887015
MV-174853,Mark Van Huff,Consumer,1202.0,442.304,14.0,4,1,0.36797337770382693
HK-148903,Heather Kirkland,Corporate,2330.0,440.748,39.0,5,1,0.18916223175965666
DL-133303,Denise Leinenbach,Consumer,1833.0,440.5,69.0,9,1,0.240316421167485
TT-112652,Tim Taslimi,Corporate,2433.0,439.932,19.0,3,1,0.18081874229346487
AY-5552,Andy Yotov,Corporate,2436.0,438.588,36.0,6,1,0.18004433497536948
RP-93902,Resi Pölking,Consumer,1073.0,438.18,9.0,2,1,0.4083690587138863
ND-184603,Neil Ducich,Corporate,1819.0,438.004,30.0,4,1,0.24079384277075316
AH-105852,Angele Hood,Consumer,1615.0,437.32500000000005,27.0,5,1,0.2707894736842106
KH-163603,Katherine Hughes,Consumer,1829.0,437.148,64.0,8,1,0.23900929469655552
SP-206501,Stephanie Phelps,Corporate,1591.0,437.13,19.0,4,1,0.2747517284726587
AG-106752,Anna Gayman,Consumer,1913.0,436.82099999999997,29.0,6,1,0.2283434396236278
AG-104951,Andrew Gjertsen,Corporate,3355.0,436.3605,34.0,4,1,0.13006274217585692
BD-17252,Bruce Degenhardt,Consumer,1887.0,436.284,43.0,8,1,0.23120508744038154
CC-121001,Chad Cunningham,Home Office,1317.0,435.969,20.0,3,1,0.33103189066059224
CG-125203,Claire Gute,Consumer,1956.0,435.86400000000003,38.0,3,1,0.22283435582822086
TB-210551,Ted Butterfield,Consumer,5190.0,435.774,103.0,7,1,0.08396416184971098
SF-202002,Sarah Foster,Consumer,3100.0,435.606,29.0,6,1,0.14051806451612903
EM-42001,Evan Minnotte,Home Office,1922.0,435.15,8.0,2,1,0.2264047866805411
DK-33751,Dennis Kane,Consumer,1764.0,434.90999999999997,13.0,4,1,0.24654761904761904
KN-167054,Kristina Nunn,Home Office,1558.0,434.3455,32.0,5,1,0.27878401797175867
CD-119204,Carlos Daly,Consumer,1567.0,434.2116,28.0,4,1,0.27709738353541796
EH-141851,Evan Henry,Consumer,1166.0,433.8462,18.0,4,1,0.37208078902229846
LO-71701,Lori Olson,Corporate,1342.0,433.32000000000005,6.0,3,1,0.3228912071535023
VM-216854,Valerie Mitchum,Home Office,1653.0,431.8695,22.0,4,1,0.2612640653357532
DM-129551,Dario Medina,Corporate,2936.0,431.66999999999996,26.0,3,1,0.14702656675749318
AR-108254,Anthony Rawles,Corporate,1698.0,431.287,31.0,6,1,0.25399705535924616
DW-135402,Don Weiss,Consumer,3834.0,430.947,68.0,5,1,0.11240140845070423
AA-104804,Andrew Allen,Consumer,1776.0,430.3842,33.0,3,1,0.24233344594594597
CR-128202,Cyra Reiten,Home Office,1284.0,430.278,30.0,8,1,0.33510747663551405
TS-211604,Theresa Swint,Corporate,1207.0,429.6337,22.0,3,1,0.3559516984258492
HG-149653,Henry Goldwyn,Corporate,1606.0,429.5348,42.0,3,1,0.2674562889165629
EB-138403,Ellis Ballard,Corporate,1691.0,429.51448,21.0,4,1,0.25400028385570667
BF-109751,Barbara Fisher,Corporate,2656.0,429.4530000000001,36.0,4,1,0.1616916415662651
MJ-77401,Max Jones,Consumer,1080.0,429.24,4.0,2,1,0.39744444444444443
MA-79951,Michelle Arnett,Home Office,1558.0,429.231,27.0,8,1,0.2755012836970475
SE-201101,Sanjit Engle,Consumer,1299.0,429.12,22.0,5,1,0.3303464203233256
DK-129851,Darren Koutras,Consumer,5131.0,429.0684,43.0,8,1,0.08362276359384135
LS-172303,Lycoris Saunders,Consumer,1884.0,428.69647999999995,45.0,5,1,0.22754590233545646
SF-200651,Sandra Flanagan,Consumer,1380.0,428.28,14.0,3,1,0.3103478260869565
LO-171703,Lori Olson,Corporate,2462.0,427.80740000000003,51.0,5,1,0.17376417546709994
PS-187601,Pamela Stobb,Consumer,3513.0,427.7889,43.0,5,1,0.1217730999146029
EH-141254,Eugene Hildebrand,Home Office,977.0,427.4781,41.0,4,1,0.4375415557830092
ZD-119252,Zuschuss Donatelli,Consumer,1937.0,427.34999999999997,23.0,6,1,0.2206246773360867
PK-190754,Pete Kriz,Consumer,1917.0,427.29380000000003,60.0,7,1,0.22289713093375066
DH-30751,Dave Hallsten,Corporate,1587.0,427.08,47.0,6,1,0.2691115311909263
JE-161651,Justin Ellison,Corporate,2006.0,426.948,25.0,3,1,0.21283549351944167
MH-180254,Michelle Huthwaite,Consumer,2269.0,426.7679,20.0,2,1,0.1880863375936536
TM-214901,Tony Molinari,Consumer,3154.0,426.50100000000003,44.0,7,1,0.13522542802790108
MB-180853,Mick Brown,Consumer,4519.0,426.47832,77.0,9,1,0.09437448993140075
JH-159103,Jonathan Howell,Consumer,2429.0,426.316,44.0,5,1,0.1755109098394401
NH-86102,Nicole Hansen,Corporate,1005.0,426.3,8.0,1,1,0.424179104477612
BS-113651,Bill Shonely,Corporate,1212.0,426.29999999999995,25.0,3,1,0.3517326732673267
SV-207854,Stewart Visinsky,Consumer,1515.0,426.265,38.0,6,1,0.28136303630363035
MC-175904,Matt Collister,Corporate,1044.0,426.1855,18.0,4,1,0.4082236590038314
AH-302,Aaron Hawkins,Corporate,1248.0,426.12,12.0,3,1,0.3414423076923077
TR-213251,Toby Ritter,Consumer,2416.0,426.114,42.0,4,1,0.17637168874172185
LM-70651,Liz MacKendrick,Consumer,1616.0,426.06,21.0,3,1,0.2636509900990099
GB-145752,Giulietta Baptist,Consumer,1173.0,426.03,36.0,5,1,0.3631969309462915
AP-109154,Arthur Prichep,Consumer,1693.0,425.9057,57.0,7,1,0.25156863555818076
DB-134054,Denny Blanton,Consumer,1616.0,424.9271,56.0,3,1,0.2629499381188119
KB-165852,Ken Black,Corporate,3864.0,424.78049999999996,31.0,4,1,0.10993284161490682
KH-165101,Keith Herrera,Consumer,6547.0,424.626,68.0,7,1,0.06485810294791507
RB-194651,Rick Bensley,Home Office,3309.0,423.885,42.0,4,1,0.1281006346328196
AH-2101,Alan Hwang,Consumer,3090.0,423.6,24.0,2,1,0.13708737864077672
KC-162551,Karen Carlisle,Corporate,1938.0,423.40500000000003,33.0,5,1,0.21847523219814244
GM-144552,Gary Mitchum,Home Office,2032.0,423.26099999999997,20.0,3,1,0.20829773622047243
LW-172153,Luke Weiss,Consumer,1789.0,422.99744,54.0,5,1,0.2364435103409726
DM-35252,Don Miller,Corporate,1183.0,422.4,8.0,2,1,0.3570583262890955
DD-35701,Dorothy Dickinson,Consumer,1823.0,422.21999999999997,21.0,5,1,0.23160724081184858
JD-58951,Jonathan Doherty,Corporate,1435.0,422.19,15.0,3,1,0.2942090592334495
NK-184901,Neil Knudson,Home Office,1264.0,421.35749999999996,14.0,2,1,0.3333524525316455
EH-141853,Evan Henry,Consumer,1884.0,421.16312,33.0,7,1,0.22354730360934183
KF-162852,Karen Ferguson,Home Office,1326.0,420.54900000000004,23.0,6,1,0.3171561085972851
CS-124603,Chuck Sachs,Consumer,4769.0,419.61688,45.0,6,1,0.08798844202138813
PF-191204,Peter Fuller,Consumer,1288.0,418.5607,34.0,2,1,0.32496948757763977
MH-174554,Mark Hamilton,Consumer,1565.0,418.2866,17.0,3,1,0.26727578274760383
ML-174104,Maris LaWare,Consumer,1435.0,416.9862,25.0,3,1,0.29058271777003486
AH-5851,Angele Hood,Consumer,889.0,416.67,5.0,2,1,0.46869516310461196
BF-110201,Barry Französisch,Corporate,1704.0,416.4888,11.0,3,1,0.24441830985915494
EM-39601,Eric Murdock,Consumer,1161.0,416.28,13.0,3,1,0.35855297157622734
SV-209352,Susan Vittorini,Consumer,2719.0,416.223,21.0,5,1,0.1530794409709452
NR-85502,Nick Radford,Consumer,1593.0,416.136,17.0,5,1,0.26122787193973634
MF-176651,Maureen Fritzler,Corporate,2916.0,415.4862,19.0,3,1,0.1424849794238683
AF-108704,Art Ferguson,Consumer,1468.0,414.7448,27.0,3,1,0.28252370572207086
PH-87902,Patricia Hirasaki,Home Office,1511.0,414.51,11.0,3,1,0.2743282594308405
BP-112903,Beth Paige,Consumer,2818.0,414.15628,48.0,8,1,0.1469681618168914
FO-43052,Frank Olsen,Consumer,2017.0,413.88599999999997,23.0,7,1,0.2051988101140307
JP-154604,Jennifer Patt,Corporate,1358.0,413.7678,31.0,4,1,0.3046891016200295
AB-101052,Adrian Barton,Consumer,2786.0,413.058,33.0,5,1,0.14826202440775305
CK-127602,Cyma Kinney,Corporate,2293.0,412.899,31.0,6,1,0.18006934147405146
RB-193301,Randy Bradley,Consumer,2306.0,412.5405,50.0,5,1,0.17889874241110149
SH-203953,Shahid Hopkins,Consumer,3300.0,412.46384,45.0,5,1,0.12498904242424243
KB-165854,Ken Black,Corporate,1293.0,412.2255,62.0,7,1,0.31881322505800463
NF-183854,Natalie Fritzler,Consumer,2373.0,412.0014,15.0,2,1,0.1736204804045512
KC-162552,Karen Carlisle,Corporate,1263.0,411.96000000000004,15.0,2,1,0.32617577197149644
LH-169003,Lena Hernandez,Consumer,2829.0,411.764,50.0,6,1,0.14555107811947685
ES-140203,Erica Smith,Consumer,2332.0,411.71324000000004,35.0,6,1,0.1765494168096055
SC-203053,Sean Christensen,Consumer,991.0,411.62,18.0,4,1,0.4153582240161453
DK-131501,David Kendrick,Corporate,1959.0,411.55,41.0,6,1,0.2100816743236345
SN-205604,Skye Norling,Home Office,997.0,411.4083,47.0,4,1,0.4126462387161484
MK-179052,Michael Kennedy,Corporate,2601.0,411.2265,46.0,5,1,0.15810322952710495
SU-206654,Stephanie Ulpright,Home Office,975.0,411.1585,32.0,3,1,0.42170102564102563
SS-201404,Saphhira Shifley,Corporate,1238.0,411.1324,55.0,5,1,0.3320940226171244
KH-165104,Keith Herrera,Consumer,1509.0,410.9792,45.0,5,1,0.27235202120609675
LL-68401,Lauren Leatherbury,Consumer,3082.0,410.88,39.0,4,1,0.13331602855288774
FC-142453,Frank Carlisle,Home Office,2566.0,410.54,36.0,4,1,0.15999220576773188
KW-165702,Kelly Williams,Consumer,1717.0,409.9125,35.0,6,1,0.23873762376237626
RE-194052,Ricardo Emerson,Consumer,1122.0,409.146,33.0,3,1,0.3646577540106952
TH-211153,Thea Hudgings,Corporate,2986.0,409.12768,74.0,10,1,0.13701529805760215
JM-152652,Janet Molinari,Corporate,1096.0,409.11,42.0,6,1,0.3732755474452555
PF-191651,Philip Fox,Consumer,3191.0,408.8982,57.0,7,1,0.1281410842995926
KN-64501,Kean Nguyen,Corporate,1200.0,408.408,18.0,5,1,0.34034000000000003
BM-116503,Brian Moss,Corporate,2060.0,408.32788,39.0,3,1,0.19821741747572816
AJ-109603,Astrea Jones,Consumer,1792.0,408.26588,45.0,4,1,0.2278269419642857
CA-122654,Christina Anderson,Consumer,2061.0,407.7052,39.0,6,1,0.1978191169335274
TH-211002,Thea Hendricks,Consumer,1692.0,407.442,29.0,6,1,0.2408049645390071
AS-102402,Alan Shonely,Consumer,2547.0,407.337,75.0,8,1,0.1599281507656066
AB-100602,Adam Bellavance,Home Office,1766.0,406.23,27.0,4,1,0.23002831257078143
LW-169902,Lindsay Williams,Corporate,4275.0,406.1565,47.0,7,1,0.09500736842105263
CT-119952,Carol Triggs,Consumer,3598.0,405.426,42.0,9,1,0.11268093385214008
RM-196752,Robert Marley,Home Office,2399.0,405.345,57.0,7,1,0.16896415172988746
SG-206054,Speros Goranitis,Consumer,2680.0,405.1493,31.0,4,1,0.1511751119402985
ND-184604,Neil Ducich,Corporate,1472.0,404.9441,27.0,4,1,0.2750978940217391
GH-44101,Gary Hansen,Home Office,967.0,404.72999999999996,8.0,4,1,0.41854188210961735
MZ-73352,Maria Zettner,Home Office,3314.0,404.67600000000004,14.0,4,1,0.12211104405552205
CM-127153,Craig Molinari,Corporate,1488.0,404.6,27.0,5,1,0.27190860215053764
SC-202602,Scott Cohen,Corporate,1608.0,404.34000000000003,29.0,3,1,0.25145522388059705
SC-107703,Stewart Carmichael,Corporate,1449.0,402.234,12.0,3,1,0.2775942028985507
TS-210853,Thais Sissman,Consumer,1973.0,401.988,62.0,7,1,0.20374455144450077
PO-88501,Patrick O'Brill,Consumer,1041.0,401.88,7.0,1,1,0.38605187319884726
TB-215202,Tracy Blumstein,Consumer,2119.0,401.6895,31.0,8,1,0.1895655969797074
AY-105553,Andy Yotov,Corporate,1125.0,400.98844,27.0,4,1,0.3564341688888889
KM-167201,Kunst Miller,Consumer,5084.0,400.638,47.0,3,1,0.07880369787568843
TR-213252,Toby Ritter,Consumer,1501.0,399.594,39.0,6,1,0.26621852098600934
PJ-188354,Patrick Jones,Corporate,1061.0,399.2921,27.0,5,1,0.3763356267672008
DR-28802,Dan Reichenbach,Corporate,1201.0,398.84400000000005,12.0,3,1,0.33209325562031644
BN-114702,Brad Norvell,Corporate,2093.0,398.7,24.0,5,1,0.19049211657907308
DS-131803,David Smith,Corporate,5338.0,398.668,78.0,13,1,0.07468490071187711
CL-127002,Craig Leslie,Home Office,2751.0,398.53499999999997,53.0,7,1,0.14486913849509267
HZ-149501,Henia Zydlo,Consumer,1597.0,397.8192,29.0,6,1,0.24910407013149657
DP-130001,Darren Powers,Consumer,1885.0,397.68,15.0,3,1,0.21097082228116712
VM-216851,Valerie Mitchum,Home Office,1135.0,397.6650000000001,17.0,5,1,0.3503656387665199
JR-57001,Jocasta Rupert,Consumer,1406.0,397.14,20.0,2,1,0.28246088193456614
PV-189854,Paul Van Hugh,Home Office,2210.0,397.04380000000003,32.0,4,1,0.17965782805429867
SC-200501,Sample Company A,Home Office,2213.0,396.9435,35.0,5,1,0.1793689561680976
JG-151152,Jack Garza,Consumer,1717.0,396.885,24.0,3,1,0.23115026208503203
AG-103903,Allen Goldenen,Consumer,2407.0,396.47104,53.0,6,1,0.1647158454507686
BT-15302,Bradley Talbott,Home Office,832.0,395.78999999999996,9.0,1,1,0.47570913461538455
TC-109802,Tamara Chand,Corporate,2650.0,395.58000000000004,40.0,6,1,0.14927547169811323
DE-132552,Deanra Eno,Home Office,1269.0,395.535,11.0,4,1,0.3116903073286052
KH-165102,Keith Herrera,Consumer,1321.0,395.337,36.0,7,1,0.29927100681302043
KF-162853,Karen Ferguson,Home Office,1070.0,395.032,23.0,5,1,0.369188785046729
PM-191353,Peter McVee,Home Office,1632.0,394.92,32.0,5,1,0.24198529411764708
BS-116652,Brian Stugart,Consumer,3182.0,394.8975,36.0,7,1,0.12410355122564425
HF-49951,Herbert Flentye,Consumer,1410.0,394.83000000000004,13.0,3,1,0.2800212765957447
JF-151904,Jamie Frazer,Consumer,1301.0,394.32419999999996,44.0,5,1,0.30309315910837814
RB-196452,Robert Barroso,Corporate,1491.0,393.756,32.0,5,1,0.2640885311871227
SW-203501,Sean Wendt,Home Office,1329.0,393.7428,18.0,4,1,0.2962699774266366
RW-196904,Robert Waldorf,Consumer,1534.0,393.6317,50.0,3,1,0.2566047588005215
JK-56251,Jim Karlsson,Consumer,1863.0,392.97,18.0,4,1,0.2109339774557166
JL-151753,James Lanier,Home Office,2222.0,392.79656,43.0,10,1,0.1767761296129613
TH-215503,Tracy Hopkins,Home Office,2969.0,392.77200000000005,53.0,10,1,0.1322910070730886
BS-117552,Bruce Stewart,Consumer,2083.0,392.625,40.0,5,1,0.18849015842534805
PB-188053,Patrick Bzostek,Home Office,2715.0,392.02000000000004,48.0,4,1,0.14439042357274404
RS-197653,Roland Schwarz,Corporate,2526.0,391.70888,37.0,7,1,0.1550708155186065
BO-113504,Bill Overfelt,Corporate,1866.0,391.5918,19.0,3,1,0.20985627009646302
TP-214151,Tom Prescott,Consumer,2359.0,391.4811,32.0,6,1,0.1659521407376007
BP-10502,Barry Pond,Corporate,1885.0,391.3140000000001,20.0,4,1,0.2075936339522547
AH-101952,Alan Haines,Corporate,1833.0,391.05,70.0,9,1,0.21333878887070376
MN-179353,Michael Nguyen,Consumer,2828.0,390.34799999999996,61.0,6,1,0.138029702970297
SS-201403,Saphhira Shifley,Corporate,4807.0,390.05536,70.0,7,1,0.08114319950072811
JO-151451,Jack O'Briant,Corporate,1719.0,390.0,20.0,3,1,0.2268760907504363
CD-127904,Cynthia Delaney,Home Office,1222.0,389.9462,42.0,5,1,0.3191049099836334
SC-208452,Sung Chung,Consumer,2693.0,389.658,14.0,4,1,0.14469290753806166
DK-131503,David Kendrick,Corporate,4340.0,389.1,45.0,6,1,0.08965437788018434
CC-126854,Craig Carroll,Consumer,1355.0,388.7917,19.0,2,1,0.2869311439114391
BP-112901,Beth Paige,Consumer,2769.0,388.6038,26.0,4,1,0.14034084507042252
FM-42902,Frank Merwin,Home Office,1676.0,388.38,15.0,4,1,0.23173031026252983
TT-212203,Thomas Thornton,Consumer,1934.0,388.176,15.0,3,1,0.20071147880041365
SC-202604,Scott Cohen,Corporate,1554.0,388.045,23.0,5,1,0.2497072072072072
TM-214902,Tony Molinari,Consumer,5360.0,387.4785,81.0,9,1,0.07229076492537313
BN-14701,Brad Norvell,Corporate,1325.0,387.3,17.0,3,1,0.29230188679245284
CS-21751,Charles Sheldon,Corporate,1380.0,387.198,9.0,2,1,0.2805782608695652
MH-174402,Mark Haberlin,Corporate,2633.0,387.186,65.0,7,1,0.147051272312951
PO-188651,Patrick O'Donnell,Consumer,1850.0,386.976,38.0,6,1,0.2091762162162162
JM-152653,Janet Molinari,Corporate,2135.0,386.86,61.0,5,1,0.18119906323185012
JG-153103,Jason Gross,Corporate,1234.0,386.76,34.0,5,1,0.31341977309562397
AB-151,Aaron Bergman,Consumer,2125.0,386.64,18.0,2,1,0.18194823529411763
ME-77253,Max Engle,Consumer,1366.0,386.28,27.0,6,1,0.2827818448023426
DB-132103,Dean Braden,Consumer,1586.0,386.03999999999996,26.0,3,1,0.24340479192938208
VS-218203,Vivek Sundaresam,Consumer,956.0,385.8,15.0,2,1,0.40355648535564853
SV-209351,Susan Vittorini,Consumer,1647.0,385.77,17.0,4,1,0.23422586520947175
JK-152052,Jamie Kunitz,Consumer,1914.0,385.32,43.0,6,1,0.20131661442006268
GD-145904,Giulietta Dortch,Corporate,1147.0,384.83779999999996,13.0,2,1,0.3355168265039232
KE-164201,Katrina Edelman,Corporate,2526.0,384.69,32.0,4,1,0.15229216152019
GH-144853,Gene Hale,Corporate,1509.0,384.608,23.0,5,1,0.25487607687210073
DE-132553,Deanra Eno,Home Office,2372.0,384.172,51.0,7,1,0.16196121416526138
Dl-36002,Dorris liebe,Corporate,947.0,383.88,5.0,3,1,0.40536430834213305
LW-168252,Laurel Workman,Corporate,5260.0,383.6999999999999,41.0,5,1,0.07294676806083648
LC-169301,Linda Cazamias,Corporate,786.0,383.46,6.0,2,1,0.4878625954198473
DV-130452,Darrin Van Huff,Corporate,2106.0,383.196,35.0,5,1,0.18195441595441597
DO-34352,Denny Ordway,Consumer,1256.0,382.848,20.0,5,1,0.3048152866242038
DM-30152,Darrin Martin,Consumer,1141.0,381.84000000000003,16.0,3,1,0.3346538124452235
JA-159703,Joseph Airdo,Consumer,1820.0,381.724,49.0,5,1,0.20973846153846154
FH-143503,Fred Harton,Consumer,921.0,381.52,13.0,4,1,0.41424538545059714
RD-97202,Roger Demir,Consumer,1136.0,381.192,10.0,4,1,0.33555633802816903
BP-10952,Bart Pistole,Corporate,1346.0,381.072,23.0,3,1,0.2831144130757801
LW-171253,Liz Willingham,Consumer,1252.0,381.048,21.0,3,1,0.30435143769968054
LS-172302,Lycoris Saunders,Consumer,2185.0,380.964,32.0,6,1,0.17435423340961098
SK-99901,Sally Knutson,Consumer,1032.0,380.91,19.0,3,1,0.36909883720930237
SG-200802,Sandra Glassco,Consumer,1108.0,380.64,21.0,2,1,0.3435379061371841
DH-130752,Dave Hallsten,Corporate,2386.0,380.32050000000004,42.0,5,1,0.15939668901927914
BE-114552,Brad Eason,Home Office,2530.0,380.121,45.0,7,1,0.15024545454545454
AH-1201,Adrian Hane,Home Office,1476.0,379.62,12.0,3,1,0.2571951219512195
VP-117602,Victoria Pisteka,Corporate,1463.0,379.62,18.0,1,1,0.2594805194805195
MG-178753,Michael Grace,Home Office,1541.0,379.52351999999996,58.0,7,1,0.2462839195327709
MF-182504,Monica Federle,Corporate,1350.0,378.945,23.0,3,1,0.2807
EB-139751,Erica Bern,Corporate,1847.0,378.7668,42.0,7,1,0.20507135896047643
AP-109153,Arthur Prichep,Consumer,1689.0,378.59999999999997,25.0,4,1,0.22415630550621668
BD-116052,Brian Dahlen,Consumer,1268.0,378.546,25.0,3,1,0.2985378548895899
LH-169004,Lena Hernandez,Consumer,1669.0,378.4401,35.0,5,1,0.22674661473936486
DL-33152,Delfina Latchford,Consumer,1031.0,378.42,9.0,3,1,0.3670417070805044
GM-144554,Gary Mitchum,Home Office,1255.0,378.413,27.0,2,1,0.3015243027888446
HH-150103,Hilary Holden,Corporate,3116.0,378.19232,63.0,8,1,0.12137109114249037
TB-215951,Troy Blackwell,Consumer,2886.0,377.73,45.0,6,1,0.13088357588357588
DK-128353,Damala Kotsonis,Corporate,3676.0,377.65599999999995,46.0,5,1,0.10273558215451577
CK-27601,Cyma Kinney,Corporate,2081.0,377.19,32.0,5,1,0.1812542047092744
BF-110053,Barry Franz,Home Office,2300.0,377.15200000000004,48.0,4,1,0.16397913043478263
NZ-185654,Nick Zandusky,Home Office,1282.0,377.0682,25.0,3,1,0.29412496099843993
KH-166303,Ken Heidel,Corporate,1572.0,376.83536,43.0,5,1,0.23971715012722644
CM-121154,Chad McGuire,Consumer,1293.0,376.7664,24.0,4,1,0.29138932714617166
Dl-136002,Dorris liebe,Corporate,2973.0,376.13100000000003,36.0,6,1,0.12651564076690214
AR-3452,Alex Russell,Corporate,1058.0,376.092,16.0,6,1,0.35547448015122873
DJ-36302,Doug Jacobs,Consumer,1042.0,376.02,8.0,3,1,0.36086372360844526
JE-57452,Joel Eaton,Consumer,1722.0,375.21,18.0,4,1,0.21789198606271776
HD-147852,Harold Dahlen,Home Office,3343.0,374.799,31.0,6,1,0.1121145677535148
AG-103001,Aleksandra Gannaway,Corporate,3166.0,374.1042,27.0,4,1,0.11816304485154769
TG-216401,Trudy Glocke,Consumer,1809.0,373.89,30.0,4,1,0.20668325041459368
BW-111103,Bart Watters,Corporate,2362.0,373.468,45.0,3,1,0.1581151566469094
DH-136752,Duane Huffman,Home Office,1466.0,371.898,11.0,2,1,0.25368212824010916
GR-145602,Georgia Rosenberg,Corporate,2794.0,371.613,31.0,5,1,0.13300393700787402
EA-140351,Erin Ashbrook,Corporate,1033.0,370.7568,17.0,4,1,0.3589126815101646
SP-206202,Stefania Perrino,Corporate,1777.0,370.26,45.0,6,1,0.20836240855374225
SC-206804,Steve Carroll,Home Office,1255.0,370.1578,26.0,6,1,0.2949464541832669
BF-109752,Barbara Fisher,Corporate,2455.0,369.9225,12.0,2,1,0.15068126272912424
CS-124001,Christopher Schild,Home Office,1325.0,369.8625,27.0,3,1,0.27914150943396226
AI-108552,Arianne Irving,Consumer,1606.0,369.606,39.0,4,1,0.23014072229140722
RA-92851,Ralph Arnett,Consumer,2527.0,369.59999999999997,27.0,6,1,0.14626038781163433
TT-112201,Thomas Thornton,Consumer,1122.0,369.531,5.0,3,1,0.32935026737967915
CK-123254,Christine Kargatis,Home Office,1437.0,369.01700000000005,25.0,4,1,0.25679679888656926
BF-111703,Ben Ferrer,Home Office,3179.0,368.94324,60.0,8,1,0.11605638251022334
RS-194202,Ricardo Sperren,Corporate,1711.0,368.88,39.0,6,1,0.21559322033898304
RF-197352,Roland Fjeld,Consumer,1320.0,368.76,34.0,3,1,0.27936363636363637
KH-163601,Katherine Hughes,Consumer,1863.0,368.4024,28.0,4,1,0.19774685990338164
VD-216702,Valerie Dominguez,Consumer,2441.0,368.31,21.0,4,1,0.1508848832445719
NP-187003,Nora Preis,Consumer,1193.0,368.2,21.0,5,1,0.3086336965632858
PO-188654,Patrick O'Donnell,Consumer,1513.0,368.1477,41.0,7,1,0.2433230006609385
DB-136601,Duane Benoit,Consumer,1109.0,367.596,26.0,3,1,0.3314661857529306
JD-161502,Justin Deggeller,Corporate,1916.0,367.335,28.0,4,1,0.1917197286012526
GW-46052,Giulietta Weimer,Consumer,1200.0,367.17,15.0,2,1,0.305975
MV-181902,Mike Vittorini,Consumer,2499.0,366.36299999999994,37.0,7,1,0.14660384153661463
GW-146052,Giulietta Weimer,Consumer,3678.0,365.77950000000004,39.0,5,1,0.09945065252854814
RM-193751,Raymond Messe,Consumer,4167.0,365.5476,37.0,5,1,0.08772440604751619
EB-141701,Evan Bailliet,Consumer,1357.0,365.4891,38.0,5,1,0.26933610906411204
SC-103801,Shahid Collister,Consumer,1446.0,365.46,18.0,2,1,0.25273858921161824
MH-72901,Marc Harrigan,Home Office,1684.0,365.4,14.0,3,1,0.21698337292161518
NG-183554,Nat Gilpin,Corporate,1280.0,364.7026,23.0,3,1,0.28492390625
RM-193754,Raymond Messe,Consumer,1229.0,364.568,24.0,4,1,0.2966379170056957
GG-146501,Greg Guthrie,Corporate,1906.0,364.16999999999996,53.0,5,1,0.19106505771248686
SC-204404,Shaun Chance,Corporate,1225.0,363.9669,16.0,2,1,0.2971158367346939
LS-169754,Lindsay Shagiari,Home Office,1428.0,362.9908,19.0,4,1,0.2541952380952381
LC-168702,Lena Cacioppo,Consumer,1392.0,362.4,42.0,3,1,0.26034482758620686
HR-148301,Harold Ryan,Corporate,1166.0,361.94100000000003,11.0,5,1,0.3104125214408234
LC-170503,Liz Carlisle,Consumer,3269.0,361.588,40.0,7,1,0.1106111960844295
JB-60452,Julia Barnett,Home Office,1178.0,361.56600000000003,15.0,6,1,0.3069320882852292
SG-108902,Susan Gilcrest,Corporate,965.0,361.47,16.0,3,1,0.37458031088082905
PW-192402,Pierre Wener,Consumer,952.0,361.44000000000005,28.0,5,1,0.37966386554621856
DA-34501,Dianna Arnett,Home Office,1237.0,361.08000000000004,15.0,2,1,0.2918997574777688
BT-114851,Brad Thomas,Home Office,1735.0,360.9678,48.0,6,1,0.20805060518731988
JK-52052,Jamie Kunitz,Consumer,996.0,360.78,17.0,4,1,0.3622289156626506
DW-34803,Dianna Wilson,Home Office,3311.0,360.51,38.0,6,1,0.1088825128360012
